date,country,region,disease,risk_score,prediction,shap_Growth Rate,shap_AI Anomaly Signal,shap_Disease Severity,shap_Healthcare Access Risk,shap_Case Volume,top_factor,top_factor_value,second_factor
2024-10-29,Tanzania,Morogoro,Diarrheal_Disease,47.9,47.92465010025728,3.562,17.611,-3.8,-0.316,1.268,AI Anomaly Signal,17.611,Disease Severity
2024-10-30,Tanzania,Morogoro,Diarrheal_Disease,46.1,46.07865010025728,7.813,11.661,-3.8,-0.316,1.121,AI Anomaly Signal,11.661,Growth Rate
2024-12-27,Tanzania,Morogoro,Diarrheal_Disease,39.1,39.05465010025728,1.098,12.236,-3.8,-0.316,0.237,AI Anomaly Signal,12.236,Disease Severity
2023-02-11,Tanzania,Morogoro,Malaria,47.7,47.74265010025728,1.812,16.411,0.2,-0.316,0.036,AI Anomaly Signal,16.411,Growth Rate
2023-02-12,Tanzania,Morogoro,Malaria,42.8,42.78265010025728,5.313,7.986,0.2,-0.316,0.0,AI Anomaly Signal,7.986,Growth Rate
2023-04-13,Tanzania,Morogoro,Malaria,40.1,40.12665010025728,0.276,10.161,0.2,-0.316,0.206,AI Anomaly Signal,10.161,Healthcare Access Risk
2023-05-18,Tanzania,Morogoro,Malaria,45.8,45.80865010025728,1.77,14.061,0.2,-0.316,0.494,AI Anomaly Signal,14.061,Growth Rate
2023-05-20,Tanzania,Morogoro,Malaria,47.8,47.792650100257276,5.493,11.961,0.2,-0.316,0.855,AI Anomaly Signal,11.961,Growth Rate
2023-06-15,Tanzania,Morogoro,Malaria,45.0,45.003650100257275,1.041,14.461,0.2,-0.316,0.018,AI Anomaly Signal,14.461,Growth Rate
2023-07-16,Tanzania,Morogoro,Malaria,46.8,46.82965010025728,1.127,16.161,0.2,-0.316,0.058,AI Anomaly Signal,16.161,Growth Rate
2023-07-17,Tanzania,Morogoro,Malaria,43.3,43.29065010025728,4.019,9.661,0.2,-0.316,0.127,AI Anomaly Signal,9.661,Growth Rate
2023-10-01,Tanzania,Morogoro,Malaria,40.4,40.360650100257274,0.222,10.761,0.2,-0.316,-0.106,AI Anomaly Signal,10.761,Healthcare Access Risk
2023-11-10,Tanzania,Morogoro,Malaria,46.4,46.41865010025728,1.105,15.236,0.2,-0.316,0.594,AI Anomaly Signal,15.236,Growth Rate
2023-11-11,Tanzania,Morogoro,Malaria,47.2,47.17965010025728,3.466,13.286,0.2,-0.316,0.944,AI Anomaly Signal,13.286,Growth Rate
2023-12-11,Tanzania,Morogoro,Malaria,45.2,45.220650100257274,1.284,14.011,0.2,-0.316,0.442,AI Anomaly Signal,14.011,Growth Rate
2024-01-22,Tanzania,Morogoro,Malaria,52.2,52.19865010025728,5.256,17.161,0.2,-0.316,0.298,AI Anomaly Signal,17.161,Growth Rate
2024-01-23,Tanzania,Morogoro,Malaria,51.5,51.46165010025727,10.513,11.186,0.2,-0.316,0.279,AI Anomaly Signal,11.186,Growth Rate
2024-03-01,Tanzania,Morogoro,Malaria,43.2,43.23065010025728,2.559,11.261,0.2,-0.316,-0.073,AI Anomaly Signal,11.261,Growth Rate
2024-03-07,Tanzania,Morogoro,Malaria,58.8,58.83465010025728,12.564,16.211,0.2,-0.316,0.576,AI Anomaly Signal,16.211,Growth Rate
2024-05-08,Tanzania,Morogoro,Malaria,46.8,46.79065010025728,1.621,15.061,0.2,-0.316,0.625,AI Anomaly Signal,15.061,Growth Rate
2024-05-09,Tanzania,Morogoro,Malaria,50.9,50.93465010025728,6.026,14.261,0.2,-0.316,1.164,AI Anomaly Signal,14.261,Growth Rate
2024-06-08,Tanzania,Morogoro,Malaria,35.8,35.850650100257276,-2.681,9.011,0.2,-0.316,0.037,AI Anomaly Signal,9.011,Growth Rate
2024-08-06,Tanzania,Morogoro,Malaria,45.8,45.76465010025728,1.043,15.186,0.2,-0.316,0.052,AI Anomaly Signal,15.186,Growth Rate
2024-08-07,Tanzania,Morogoro,Malaria,44.6,44.561650100257275,4.629,10.286,0.2,-0.316,0.163,AI Anomaly Signal,10.286,Growth Rate
2024-10-01,Tanzania,Morogoro,Malaria,39.1,39.085650100257276,-0.001,9.761,0.2,-0.316,-0.158,AI Anomaly Signal,9.761,Healthcare Access Risk
2024-10-13,Tanzania,Morogoro,Malaria,51.5,51.50765010025728,3.566,17.536,0.2,-0.316,0.922,AI Anomaly Signal,17.536,Growth Rate
2024-11-26,Tanzania,Morogoro,Malaria,39.4,39.42965010025728,0.036,9.836,0.2,-0.316,0.074,AI Anomaly Signal,9.836,Healthcare Access Risk
2023-02-01,Tanzania,Morogoro,Malnutrition,35.3,35.26065010025728,-0.643,9.186,-2.8,-0.316,0.234,AI Anomaly Signal,9.186,Disease Severity
2023-02-09,Tanzania,Morogoro,Malnutrition,42.1,42.061650100257275,0.096,15.061,-2.8,-0.316,0.421,AI Anomaly Signal,15.061,Disease Severity
2023-05-26,Tanzania,Morogoro,Malnutrition,37.8,37.75265010025728,-0.669,11.661,-2.8,-0.316,0.277,AI Anomaly Signal,11.661,Disease Severity
2023-10-24,Tanzania,Morogoro,Malnutrition,44.2,44.231650100257276,-0.038,17.236,-2.8,-0.316,0.55,AI Anomaly Signal,17.236,Disease Severity
2023-10-25,Tanzania,Morogoro,Malnutrition,43.2,43.226650100257274,0.985,15.011,-2.8,-0.316,0.747,AI Anomaly Signal,15.011,Disease Severity
2024-04-10,Tanzania,Morogoro,Malnutrition,39.5,39.49865010025728,-0.591,13.286,-2.8,-0.316,0.32,AI Anomaly Signal,13.286,Disease Severity
2023-06-01,Tanzania,Morogoro,Meningitis,48.6,48.59965010025728,1.257,13.011,5.2,-0.316,-0.152,AI Anomaly Signal,13.011,Disease Severity
2023-07-12,Tanzania,Morogoro,Meningitis,51.3,51.27665010025728,1.634,14.936,5.2,-0.316,0.223,AI Anomaly Signal,14.936,Disease Severity
2023-07-13,Tanzania,Morogoro,Meningitis,48.0,48.030650100257276,3.445,9.886,5.2,-0.316,0.216,AI Anomaly Signal,9.886,Disease Severity
2023-10-15,Tanzania,Morogoro,Meningitis,49.8,49.82165010025728,1.187,14.261,5.2,-0.316,-0.11,AI Anomaly Signal,14.261,Disease Severity
2023-12-12,Tanzania,Morogoro,Meningitis,42.7,42.67565010025727,0.289,8.161,5.2,-0.316,-0.258,AI Anomaly Signal,8.161,Disease Severity
2024-01-01,Tanzania,Morogoro,Meningitis,48.8,48.80965010025729,1.313,13.186,5.2,-0.316,-0.173,AI Anomaly Signal,13.186,Disease Severity
2024-01-13,Tanzania,Morogoro,Meningitis,41.9,41.869650100257275,1.206,6.311,5.2,-0.316,-0.131,AI Anomaly Signal,6.311,Disease Severity
2024-01-25,Tanzania,Morogoro,Meningitis,57.1,57.112650100257284,4.182,17.686,5.2,-0.316,0.761,AI Anomaly Signal,17.686,Disease Severity
2024-01-26,Tanzania,Morogoro,Meningitis,55.3,55.27965010025728,8.215,12.011,5.2,-0.316,0.57,AI Anomaly Signal,12.011,Growth Rate
2024-04-13,Tanzania,Morogoro,Meningitis,42.8,42.80465010025728,-0.314,8.886,5.2,-0.316,-0.251,AI Anomaly Signal,8.886,Disease Severity
2024-05-12,Tanzania,Morogoro,Meningitis,55.4,55.369650100257275,4.851,15.911,5.2,-0.316,0.124,AI Anomaly Signal,15.911,Disease Severity
2024-06-03,Tanzania,Morogoro,Meningitis,42.3,42.350650100257276,0.097,7.936,5.2,-0.316,-0.166,AI Anomaly Signal,7.936,Disease Severity
2024-08-08,Tanzania,Morogoro,Meningitis,43.5,43.45065010025728,0.659,8.411,5.2,-0.316,-0.103,AI Anomaly Signal,8.411,Disease Severity
2024-09-01,Tanzania,Morogoro,Meningitis,51.2,51.18965010025728,1.686,14.861,5.2,-0.316,0.159,AI Anomaly Signal,14.861,Disease Severity
2024-09-02,Tanzania,Morogoro,Meningitis,49.4,49.422650100257286,5.215,9.586,5.2,-0.316,0.138,AI Anomaly Signal,9.586,Growth Rate
2024-09-03,Tanzania,Morogoro,Meningitis,54.2,54.16865010025728,7.552,11.761,5.2,-0.316,0.372,AI Anomaly Signal,11.761,Growth Rate
2024-12-28,Tanzania,Morogoro,Meningitis,45.9,45.878650100257275,-0.332,11.936,5.2,-0.316,-0.209,AI Anomaly Signal,11.936,Disease Severity
2024-12-29,Tanzania,Morogoro,Meningitis,46.5,46.47265010025728,1.187,10.961,5.2,-0.316,-0.159,AI Anomaly Signal,10.961,Disease Severity
2023-01-24,Tanzania,Morogoro,Mpox,40.0,39.97165010025728,-0.0,7.636,3.2,-0.316,-0.148,AI Anomaly Signal,7.636,Disease Severity
2023-12-28,Tanzania,Morogoro,Mpox,56.8,56.82365010025728,5.593,17.711,3.2,-0.316,1.036,AI Anomaly Signal,17.711,Growth Rate
2023-12-29,Tanzania,Morogoro,Mpox,57.9,57.890650100257275,12.051,12.536,3.2,-0.316,0.82,AI Anomaly Signal,12.536,Growth Rate
2024-05-26,Tanzania,Morogoro,Mpox,56.5,56.514650100257285,6.036,17.061,3.2,-0.316,0.934,AI Anomaly Signal,17.061,Growth Rate
2024-05-27,Tanzania,Morogoro,Mpox,55.4,55.38265010025728,10.062,12.086,3.2,-0.316,0.751,AI Anomaly Signal,12.086,Growth Rate
2024-08-11,Tanzania,Morogoro,Mpox,48.6,48.57165010025728,1.063,14.811,3.2,-0.316,0.214,AI Anomaly Signal,14.811,Disease Severity
2024-08-12,Tanzania,Morogoro,Mpox,45.0,44.97065010025728,3.057,9.261,3.2,-0.316,0.169,AI Anomaly Signal,9.261,Disease Severity
2024-11-14,Tanzania,Morogoro,Mpox,41.4,41.42665010025728,-0.661,9.736,3.2,-0.316,-0.132,AI Anomaly Signal,9.736,Disease Severity
2024-12-26,Tanzania,Morogoro,Mpox,49.8,49.82365010025728,1.723,15.411,3.2,-0.316,0.206,AI Anomaly Signal,15.411,Disease Severity
2024-12-27,Tanzania,Morogoro,Mpox,49.0,49.01765010025728,4.047,12.211,3.2,-0.316,0.276,AI Anomaly Signal,12.211,Growth Rate
2023-01-08,Tanzania,Morogoro,Respiratory_Infections,41.6,41.58865010025728,-0.571,15.736,-4.8,-0.316,1.94,AI Anomaly Signal,15.736,Disease Severity
2023-04-07,Tanzania,Morogoro,Respiratory_Infections,38.3,38.30665010025728,1.824,11.936,-4.8,-0.316,0.063,AI Anomaly Signal,11.936,Disease Severity
2023-04-08,Tanzania,Morogoro,Respiratory_Infections,35.2,35.16365010025728,2.888,7.686,-4.8,-0.316,0.106,AI Anomaly Signal,7.686,Disease Severity
2023-05-10,Tanzania,Morogoro,Respiratory_Infections,37.4,37.42265010025728,1.226,11.586,-4.8,-0.316,0.127,AI Anomaly Signal,11.586,Disease Severity
2023-05-11,Tanzania,Morogoro,Respiratory_Infections,38.6,38.622650100257275,3.934,9.936,-4.8,-0.316,0.269,AI Anomaly Signal,9.936,Disease Severity
2023-06-28,Tanzania,Morogoro,Respiratory_Infections,40.3,40.30065010025728,1.429,13.686,-4.8,-0.316,0.702,AI Anomaly Signal,13.686,Disease Severity
2023-07-17,Tanzania,Morogoro,Respiratory_Infections,42.6,42.58465010025728,1.301,15.861,-4.8,-0.316,0.939,AI Anomaly Signal,15.861,Disease Severity
2023-07-18,Tanzania,Morogoro,Respiratory_Infections,42.9,42.93165010025728,4.154,12.936,-4.8,-0.316,1.358,AI Anomaly Signal,12.936,Disease Severity
2023-10-21,Tanzania,Morogoro,Respiratory_Infections,38.9,38.87165010025728,-0.619,14.661,-4.8,-0.316,0.346,AI Anomaly Signal,14.661,Disease Severity
2023-10-22,Tanzania,Morogoro,Respiratory_Infections,35.5,35.47165010025728,1.136,9.411,-4.8,-0.316,0.441,AI Anomaly Signal,9.411,Disease Severity
2023-11-19,Tanzania,Morogoro,Respiratory_Infections,38.3,38.34365010025728,2.491,11.311,-4.8,-0.316,0.058,AI Anomaly Signal,11.311,Disease Severity
2023-11-20,Tanzania,Morogoro,Respiratory_Infections,42.5,42.521650100257276,4.769,12.936,-4.8,-0.316,0.333,AI Anomaly Signal,12.936,Disease Severity
2024-01-01,Tanzania,Morogoro,Respiratory_Infections,36.5,36.46465010025728,0.493,11.461,-4.8,-0.316,0.027,AI Anomaly Signal,11.461,Disease Severity
2024-01-03,Tanzania,Morogoro,Respiratory_Infections,35.8,35.79565010025728,2.714,8.436,-4.8,-0.316,0.162,AI Anomaly Signal,8.436,Disease Severity
2024-02-23,Tanzania,Morogoro,Respiratory_Infections,40.7,40.71765010025728,1.411,14.186,-4.8,-0.316,0.637,AI Anomaly Signal,14.186,Disease Severity
2024-02-25,Tanzania,Morogoro,Respiratory_Infections,36.5,36.521650100257276,3.335,8.011,-4.8,-0.316,0.692,AI Anomaly Signal,8.011,Disease Severity
2024-04-06,Tanzania,Morogoro,Respiratory_Infections,35.4,35.35465010025728,-0.259,11.061,-4.8,-0.316,0.069,AI Anomaly Signal,11.061,Disease Severity
2024-06-02,Tanzania,Morogoro,Respiratory_Infections,35.5,35.47765010025728,1.673,9.286,-4.8,-0.316,0.035,AI Anomaly Signal,9.286,Disease Severity
2024-07-26,Tanzania,Morogoro,Respiratory_Infections,42.7,42.69765010025728,1.333,15.836,-4.8,-0.316,1.045,AI Anomaly Signal,15.836,Disease Severity
2024-08-21,Tanzania,Morogoro,Respiratory_Infections,39.9,39.90965010025728,0.025,14.711,-4.8,-0.316,0.69,AI Anomaly Signal,14.711,Disease Severity
2024-08-22,Tanzania,Morogoro,Respiratory_Infections,38.6,38.631650100257275,2.394,10.886,-4.8,-0.316,0.868,AI Anomaly Signal,10.886,Disease Severity
2024-08-23,Tanzania,Morogoro,Respiratory_Infections,42.6,42.597650100257276,6.137,10.886,-4.8,-0.316,1.091,AI Anomaly Signal,10.886,Growth Rate
2024-10-15,Tanzania,Morogoro,Respiratory_Infections,36.4,36.44165010025728,0.27,11.661,-4.8,-0.316,0.027,AI Anomaly Signal,11.661,Disease Severity
2024-10-16,Tanzania,Morogoro,Respiratory_Infections,33.4,33.40065010025728,1.363,7.486,-4.8,-0.316,0.068,AI Anomaly Signal,7.486,Disease Severity
2023-06-03,Tanzania,Morogoro,Tuberculosis,41.3,41.320650100257275,-0.323,10.411,1.2,-0.316,0.749,AI Anomaly Signal,10.411,Disease Severity
2023-11-09,Tanzania,Morogoro,Tuberculosis,38.7,38.664650100257276,-0.653,8.136,1.2,-0.316,0.698,AI Anomaly Signal,8.136,Disease Severity
2024-01-09,Tanzania,Morogoro,Tuberculosis,37.9,37.92565010025728,-0.626,7.411,1.2,-0.316,0.657,AI Anomaly Signal,7.411,Disease Severity
2024-03-19,Tanzania,Morogoro,Tuberculosis,50.2,50.23965010025728,0.509,17.536,1.2,-0.316,1.711,AI Anomaly Signal,17.536,Case Volume
2024-06-05,Tanzania,Morogoro,Tuberculosis,38.6,38.59665010025728,-0.251,7.636,1.2,-0.316,0.728,AI Anomaly Signal,7.636,Disease Severity
2024-08-01,Tanzania,Morogoro,Tuberculosis,38.0,37.987650100257284,-0.153,6.961,1.2,-0.316,0.696,AI Anomaly Signal,6.961,Disease Severity
2023-01-19,Tanzania,Morogoro,Typhoid,36.2,36.15465010025728,0.127,8.636,-1.8,-0.316,-0.092,AI Anomaly Signal,8.636,Disease Severity
2023-03-02,Tanzania,Morogoro,Typhoid,37.7,37.722650100257276,2.055,8.136,-1.8,-0.316,0.048,AI Anomaly Signal,8.136,Growth Rate
2023-04-13,Tanzania,Morogoro,Typhoid,45.1,45.09965010025728,2.18,14.536,-1.8,-0.316,0.9,AI Anomaly Signal,14.536,Growth Rate
2023-04-14,Tanzania,Morogoro,Typhoid,40.4,40.44965010025728,3.636,8.461,-1.8,-0.316,0.869,AI Anomaly Signal,8.461,Growth Rate
2023-04-15,Tanzania,Morogoro,Typhoid,50.7,50.71565010025728,7.592,13.936,-1.8,-0.316,1.704,AI Anomaly Signal,13.936,Growth Rate
2023-05-11,Tanzania,Morogoro,Typhoid,38.8,38.80465010025728,1.198,9.611,-1.8,-0.316,0.512,AI Anomaly Signal,9.611,Disease Severity
2023-05-12,Tanzania,Morogoro,Typhoid,38.5,38.52065010025728,1.838,8.486,-1.8,-0.316,0.713,AI Anomaly Signal,8.486,Growth Rate
2023-05-13,Tanzania,Morogoro,Typhoid,43.2,43.22465010025728,3.087,11.461,-1.8,-0.316,1.193,AI Anomaly Signal,11.461,Growth Rate
2023-07-02,Tanzania,Morogoro,Typhoid,46.2,46.16365010025728,2.93,15.536,-1.8,-0.316,0.214,AI Anomaly Signal,15.536,Growth Rate
2023-07-03,Tanzania,Morogoro,Typhoid,44.6,44.58065010025727,5.375,11.261,-1.8,-0.316,0.461,AI Anomaly Signal,11.261,Growth Rate
2023-07-26,Tanzania,Morogoro,Typhoid,37.5,37.485650100257274,0.965,8.961,-1.8,-0.316,0.076,AI Anomaly Signal,8.961,Disease Severity
2023-07-27,Tanzania,Morogoro,Typhoid,41.1,41.06665010025728,3.428,9.836,-1.8,-0.316,0.319,AI Anomaly Signal,9.836,Growth Rate
2023-10-01,Tanzania,Morogoro,Typhoid,39.2,39.21265010025728,0.123,11.511,-1.8,-0.316,0.095,AI Anomaly Signal,11.511,Disease Severity
2023-12-23,Tanzania,Morogoro,Typhoid,43.9,43.911650100257276,0.709,14.986,-1.8,-0.316,0.733,AI Anomaly Signal,14.986,Disease Severity
2023-12-24,Tanzania,Morogoro,Typhoid,42.2,42.165650100257274,2.196,11.536,-1.8,-0.316,0.95,AI Anomaly Signal,11.536,Growth Rate
2024-03-01,Tanzania,Morogoro,Typhoid,39.9,39.857650100257274,1.633,10.736,-1.8,-0.316,0.005,AI Anomaly Signal,10.736,Disease Severity
2024-05-25,Tanzania,Morogoro,Typhoid,40.9,40.94465010025728,0.846,11.861,-1.8,-0.316,0.754,AI Anomaly Signal,11.861,Disease Severity
2024-05-26,Tanzania,Morogoro,Typhoid,37.8,37.78765010025728,2.118,7.436,-1.8,-0.316,0.75,AI Anomaly Signal,7.436,Growth Rate
2024-05-27,Tanzania,Morogoro,Typhoid,40.2,40.24565010025728,3.825,7.961,-1.8,-0.316,0.976,AI Anomaly Signal,7.961,Growth Rate
2024-08-04,Tanzania,Morogoro,Typhoid,37.2,37.232650100257274,1.222,8.586,-1.8,-0.316,-0.059,AI Anomaly Signal,8.586,Disease Severity
2024-08-19,Tanzania,Morogoro,Typhoid,46.1,46.107650100257274,2.015,16.211,-1.8,-0.316,0.398,AI Anomaly Signal,16.211,Growth Rate
2024-08-20,Tanzania,Morogoro,Typhoid,40.1,40.09365010025728,5.051,7.186,-1.8,-0.316,0.373,AI Anomaly Signal,7.186,Growth Rate
2024-10-01,Tanzania,Morogoro,Typhoid,40.5,40.48765010025728,0.727,12.161,-1.8,-0.316,0.116,AI Anomaly Signal,12.161,Disease Severity
2024-10-09,Tanzania,Morogoro,Typhoid,55.2,55.23465010025728,9.193,17.186,-1.8,-0.316,1.372,AI Anomaly Signal,17.186,Growth Rate
2024-10-10,Tanzania,Morogoro,Typhoid,48.8,48.81565010025728,9.124,10.911,-1.8,-0.316,1.297,AI Anomaly Signal,10.911,Growth Rate
2024-12-09,Tanzania,Morogoro,Typhoid,35.4,35.42565010025728,-0.428,8.136,-1.8,-0.316,0.234,AI Anomaly Signal,8.136,Disease Severity
2023-01-10,Tanzania,Mwanza,Cholera,50.6,50.56465010025728,3.111,14.111,4.2,-0.316,-0.141,AI Anomaly Signal,14.111,Disease Severity
2023-01-11,Tanzania,Mwanza,Cholera,53.6,53.610650100257274,9.505,10.661,4.2,-0.316,-0.039,AI Anomaly Signal,10.661,Growth Rate
2023-01-27,Tanzania,Mwanza,Cholera,45.8,45.84665010025728,-2.115,14.436,4.2,-0.316,0.042,AI Anomaly Signal,14.436,Disease Severity
2023-03-19,Tanzania,Mwanza,Cholera,64.3,64.28865010025729,12.419,17.686,4.2,-0.316,0.7,AI Anomaly Signal,17.686,Growth Rate
2023-05-09,Tanzania,Mwanza,Cholera,47.0,46.98365010025728,1.011,12.536,4.2,-0.316,-0.047,AI Anomaly Signal,12.536,Disease Severity
2023-05-10,Tanzania,Mwanza,Cholera,47.1,47.06765010025728,4.343,9.161,4.2,-0.316,0.08,AI Anomaly Signal,9.161,Growth Rate
2023-08-07,Tanzania,Mwanza,Cholera,53.9,53.859650100257284,5.665,14.786,4.2,-0.316,-0.075,AI Anomaly Signal,14.786,Growth Rate
2023-09-09,Tanzania,Mwanza,Cholera,52.5,52.511650100257285,3.972,15.111,4.2,-0.316,-0.055,AI Anomaly Signal,15.111,Disease Severity
2023-09-10,Tanzania,Mwanza,Cholera,51.5,51.45265010025728,10.14,7.911,4.2,-0.316,-0.082,Growth Rate,10.14,AI Anomaly Signal
2023-10-13,Tanzania,Mwanza,Cholera,56.7,56.66965010025728,7.322,15.536,4.2,-0.316,0.328,AI Anomaly Signal,15.536,Growth Rate
2023-10-14,Tanzania,Mwanza,Cholera,57.2,57.24365010025728,11.995,11.336,4.2,-0.316,0.429,Growth Rate,11.995,AI Anomaly Signal
2023-12-05,Tanzania,Mwanza,Cholera,55.0,54.99265010025728,5.422,15.811,4.2,-0.316,0.276,AI Anomaly Signal,15.811,Growth Rate
2023-12-06,Tanzania,Mwanza,Cholera,49.8,49.81765010025728,8.002,8.161,4.2,-0.316,0.171,AI Anomaly Signal,8.161,Growth Rate
2024-01-24,Tanzania,Mwanza,Cholera,47.8,47.81365010025728,1.812,12.761,4.2,-0.316,-0.243,AI Anomaly Signal,12.761,Disease Severity
2024-01-25,Tanzania,Mwanza,Cholera,47.3,47.262650100257275,4.797,9.186,4.2,-0.316,-0.204,AI Anomaly Signal,9.186,Growth Rate
2024-02-23,Tanzania,Mwanza,Cholera,55.0,55.04165010025728,5.634,15.936,4.2,-0.316,-0.012,AI Anomaly Signal,15.936,Growth Rate
2024-03-01,Tanzania,Mwanza,Cholera,62.8,62.79765010025728,16.773,12.161,4.2,-0.316,0.38,Growth Rate,16.773,AI Anomaly Signal
2024-03-16,Tanzania,Mwanza,Cholera,45.5,45.497650100257275,-1.512,13.161,4.2,-0.316,0.365,AI Anomaly Signal,13.161,Disease Severity
2024-03-17,Tanzania,Mwanza,Cholera,42.4,42.411650100257276,1.487,7.111,4.2,-0.316,0.33,AI Anomaly Signal,7.111,Disease Severity
2024-04-09,Tanzania,Mwanza,Cholera,48.0,47.97465010025728,-0.048,14.261,4.2,-0.316,0.278,AI Anomaly Signal,14.261,Disease Severity
2024-04-30,Tanzania,Mwanza,Cholera,47.0,47.04065010025728,0.062,13.336,4.2,-0.316,0.159,AI Anomaly Signal,13.336,Disease Severity
2024-05-02,Tanzania,Mwanza,Cholera,51.9,51.93265010025728,9.181,8.911,4.2,-0.316,0.357,Growth Rate,9.181,AI Anomaly Signal
2024-05-03,Tanzania,Mwanza,Cholera,57.1,57.091650100257276,14.833,8.311,4.2,-0.316,0.464,Growth Rate,14.833,AI Anomaly Signal
2024-05-21,Tanzania,Mwanza,Cholera,47.4,47.378650100257275,-1.049,14.386,4.2,-0.316,0.558,AI Anomaly Signal,14.386,Disease Severity
2024-05-22,Tanzania,Mwanza,Cholera,42.7,42.71365010025728,1.586,7.186,4.2,-0.316,0.458,AI Anomaly Signal,7.186,Disease Severity
2024-08-10,Tanzania,Mwanza,Cholera,52.2,52.164650100257276,3.36,15.411,4.2,-0.316,-0.09,AI Anomaly Signal,15.411,Disease Severity
2024-08-11,Tanzania,Mwanza,Cholera,49.9,49.90165010025728,7.568,8.911,4.2,-0.316,-0.061,AI Anomaly Signal,8.911,Growth Rate
2024-10-01,Tanzania,Mwanza,Cholera,46.6,46.61365010025728,1.82,11.536,4.2,-0.316,-0.226,AI Anomaly Signal,11.536,Disease Severity
2024-11-21,Tanzania,Mwanza,Cholera,55.0,54.99965010025728,4.392,16.636,4.2,-0.316,0.488,AI Anomaly Signal,16.636,Growth Rate
2024-11-22,Tanzania,Mwanza,Cholera,55.8,55.78465010025728,9.754,12.011,4.2,-0.316,0.536,AI Anomaly Signal,12.011,Growth Rate
2024-12-30,Tanzania,Mwanza,Cholera,41.2,41.22165010025728,-1.284,9.211,4.2,-0.316,-0.189,AI Anomaly Signal,9.211,Disease Severity
2023-01-28,Tanzania,Mwanza,Dengue,48.6,48.57765010025728,2.538,17.611,-0.8,-0.316,-0.055,AI Anomaly Signal,17.611,Growth Rate
2023-01-29,Tanzania,Mwanza,Dengue,44.7,44.69065010025728,6.408,9.886,-0.8,-0.316,-0.087,AI Anomaly Signal,9.886,Growth Rate
2023-02-21,Tanzania,Mwanza,Dengue,41.3,41.31965010025728,-0.73,13.761,-0.8,-0.316,-0.195,AI Anomaly Signal,13.761,Disease Severity
2023-05-14,Tanzania,Mwanza,Dengue,44.5,44.51465010025728,1.406,14.561,-0.8,-0.316,0.064,AI Anomaly Signal,14.561,Growth Rate
2023-05-15,Tanzania,Mwanza,Dengue,49.1,49.131650100257275,5.827,14.436,-0.8,-0.316,0.385,AI Anomaly Signal,14.436,Growth Rate
2023-08-09,Tanzania,Mwanza,Dengue,47.0,46.98965010025728,4.028,14.611,-0.8,-0.316,-0.133,AI Anomaly Signal,14.611,Growth Rate
2023-08-10,Tanzania,Mwanza,Dengue,44.9,44.942650100257275,7.412,9.161,-0.8,-0.316,-0.114,AI Anomaly Signal,9.161,Growth Rate
2023-08-11,Tanzania,Mwanza,Dengue,47.4,47.405650100257276,11.424,7.586,-0.8,-0.316,-0.088,Growth Rate,11.424,AI Anomaly Signal
2023-09-26,Tanzania,Mwanza,Dengue,43.7,43.65165010025728,2.454,12.936,-0.8,-0.316,-0.222,AI Anomaly Signal,12.936,Growth Rate
2023-10-01,Tanzania,Mwanza,Dengue,56.3,56.27065010025728,14.68,13.061,-0.8,-0.316,0.046,Growth Rate,14.68,AI Anomaly Signal
2023-11-20,Tanzania,Mwanza,Dengue,47.2,47.15765010025728,0.93,17.586,-0.8,-0.316,0.158,AI Anomaly Signal,17.586,Growth Rate
2023-11-21,Tanzania,Mwanza,Dengue,44.2,44.17465010025728,3.804,11.711,-0.8,-0.316,0.176,AI Anomaly Signal,11.711,Growth Rate
2024-01-25,Tanzania,Mwanza,Dengue,50.5,50.52365010025728,4.572,17.511,-0.8,-0.316,-0.043,AI Anomaly Signal,17.511,Growth Rate
2024-01-27,Tanzania,Mwanza,Dengue,55.8,55.80565010025728,14.568,12.736,-0.8,-0.316,0.018,Growth Rate,14.568,AI Anomaly Signal
2024-03-01,Tanzania,Mwanza,Dengue,40.5,40.454650100257275,0.92,11.311,-0.8,-0.316,-0.26,AI Anomaly Signal,11.311,Growth Rate
2024-03-03,Tanzania,Mwanza,Dengue,40.4,40.448650100257275,4.297,7.886,-0.8,-0.316,-0.218,AI Anomaly Signal,7.886,Growth Rate
2024-03-10,Tanzania,Mwanza,Dengue,46.0,45.98865010025728,3.938,13.586,-0.8,-0.316,-0.019,AI Anomaly Signal,13.586,Growth Rate
2024-03-11,Tanzania,Mwanza,Dengue,44.0,43.991650100257274,6.117,9.411,-0.8,-0.316,-0.02,AI Anomaly Signal,9.411,Growth Rate
2024-06-25,Tanzania,Mwanza,Dengue,45.9,45.93965010025728,2.618,14.961,-0.8,-0.316,-0.123,AI Anomaly Signal,14.961,Growth Rate
2024-06-26,Tanzania,Mwanza,Dengue,42.1,42.13865010025728,6.105,7.686,-0.8,-0.316,-0.136,AI Anomaly Signal,7.686,Growth Rate
2024-06-27,Tanzania,Mwanza,Dengue,51.0,50.96565010025728,12.479,10.036,-0.8,-0.316,-0.033,Growth Rate,12.479,AI Anomaly Signal
2024-10-01,Tanzania,Mwanza,Dengue,44.8,44.753650100257275,1.631,14.836,-0.8,-0.316,-0.197,AI Anomaly Signal,14.836,Growth Rate
2023-03-01,Tanzania,Mwanza,Diarrheal_Disease,41.8,41.83465010025728,2.514,13.986,-3.8,-0.316,-0.149,AI Anomaly Signal,13.986,Disease Severity
